?,[347],"{Name = ""GridViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.GridViewItem""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""GridViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.GridViewItem""}"
?,[348],"{Name = ""FlyoutPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.FlyoutPresenter""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""FlyoutPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.FlyoutPresenter""}"
?,[349],"{Name = ""FlipView"" FullName = ""Microsoft.UI.Xaml.Controls.FlipView""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""FlipView"" FullName = ""Microsoft.UI.Xaml.Controls.FlipView""}"
?,[350],"{Name = ""FlipViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.FlipViewItem""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""FlipViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.FlipViewItem""}"
?,[351],"{Name = ""DatePicker"" FullName = ""Microsoft.UI.Xaml.Controls.DatePicker""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""DatePicker"" FullName = ""Microsoft.UI.Xaml.Controls.DatePicker""}"
?,[352],"{Name = ""DatePickerFlyoutPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.DatePickerFlyoutPresenter""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""DatePickerFlyoutPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.DatePickerFlyoutPresenter""}"
?,[353],"{Name = ""ContentDialog"" FullName = ""Microsoft.UI.Xaml.Controls.ContentDialog""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ContentDialog"" FullName = ""Microsoft.UI.Xaml.Controls.ContentDialog""}"
?,[354],"{Name = ""CommandBar"" FullName = ""Microsoft.UI.Xaml.Controls.CommandBar""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CommandBar"" FullName = ""Microsoft.UI.Xaml.Controls.CommandBar""}"
?,[355],"{Name = ""CommandBarOverflowPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.CommandBarOverflowPresenter""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CommandBarOverflowPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.CommandBarOverflowPresenter""}"
?,[356],"{Name = ""ComboBox"" FullName = ""Microsoft.UI.Xaml.Controls.ComboBox""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ComboBox"" FullName = ""Microsoft.UI.Xaml.Controls.ComboBox""}"
?,[357],"{Name = ""ComboBoxItem"" FullName = ""Microsoft.UI.Xaml.Controls.ComboBoxItem""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ComboBoxItem"" FullName = ""Microsoft.UI.Xaml.Controls.ComboBoxItem""}"
?,[358],"{Name = ""CheckBox"" FullName = ""Microsoft.UI.Xaml.Controls.CheckBox""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CheckBox"" FullName = ""Microsoft.UI.Xaml.Controls.CheckBox""}"
?,[359],"{Name = ""CalendarView"" FullName = ""Microsoft.UI.Xaml.Controls.CalendarView""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CalendarView"" FullName = ""Microsoft.UI.Xaml.Controls.CalendarView""}"
?,[360],"{Name = ""CalendarViewDayItem"" FullName = ""Microsoft.UI.Xaml.Controls.CalendarViewDayItem""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CalendarViewDayItem"" FullName = ""Microsoft.UI.Xaml.Controls.CalendarViewDayItem""}"
?,[361],"{Name = ""CalendarDatePicker"" FullName = ""Microsoft.UI.Xaml.Controls.CalendarDatePicker""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CalendarDatePicker"" FullName = ""Microsoft.UI.Xaml.Controls.CalendarDatePicker""}"
?,[362],"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
?,[363],"{Name = ""AutoSuggestBox"" FullName = ""Microsoft.UI.Xaml.Controls.AutoSuggestBox""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AutoSuggestBox"" FullName = ""Microsoft.UI.Xaml.Controls.AutoSuggestBox""}"
?,[364],"{Name = ""AppBarToggleButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarToggleButton""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarToggleButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarToggleButton""}"
?,[365],"{Name = ""AppBarSeparator"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarSeparator""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarSeparator"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarSeparator""}"
?,[366],"{Name = ""AppBarButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarButton""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarButton""}"
?,[367],"""TopThicknessFilterConverter""",object {string},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},object {Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter}
?,[368],"""TopNavigationViewTopNavGridMargin""",object {string},"{4,0,4,0}",object {Microsoft.UI.Xaml.Thickness},"{4,0,4,0}"
,[369],"""TopNavigationViewSettingsButtonWidth""",object {string},40,object {double},40
,[370],"""TopNavigationViewPaneCustomContentMinWidth""",object {string},48,object {double},48
?,[371],"""TopNavigationViewOverflowMenuPadding""",object {string},"{0,8,0,8}",object {Microsoft.UI.Xaml.Thickness},"{0,8,0,8}"
?,[372],"""TopNavigationViewOverflowButtonMargin""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
,[373],"""TopNavigationViewItemSeparatorWidth""",object {string},1,object {double},1
?,[374],"""TopNavigationViewItemSeparatorMargin""",object {string},"{3,0,4,0}",object {Microsoft.UI.Xaml.Thickness},"{3,0,4,0}"
?,[375],"""TopNavigationViewItemMargin""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
?,[376],"""TopNavigationViewItemInnerHeaderMargin""",object {string},"{12,0,12,0}",object {Microsoft.UI.Xaml.Thickness},"{12,0,12,0}"
?,[377],"""TopNavigationViewContentMargin""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
?,[378],"""TopNavigationViewContentGridCornerRadius""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.CornerRadius},"{0,0,0,0}"
?,[379],"""TopNavigationViewContentGridBorderThickness""",object {string},"{0,1,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,1,0,0}"
?,[380],"""TopNavigationViewAutoSuggestBoxMargin""",object {string},"{4,0,4,0}",object {Microsoft.UI.Xaml.Thickness},"{4,0,4,0}"
?,[381],"""TopLeftCornerRadiusDoubleValueConverter8x""",object {string},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusFilterConverter},object {Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusFilterConverter},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusFilterConverter}
?,[382],"""ToggleMenuFlyoutItemRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ToggleMenuFlyoutItem"" FullName = ""Microsoft.UI.Xaml.Controls.ToggleMenuFlyoutItem""}"
?,[383],"""ToggleButtonRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ToggleButton"" FullName = ""Microsoft.UI.Xaml.Controls.Primitives.ToggleButton""}"
?,[384],"""TitleLargeTextBlockStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""TextBlock"" FullName = ""Microsoft.UI.Xaml.Controls.TextBlock""}"
?,[385],"""TimePickerFlyoutPresenterItemPadding""",object {string},"{0,3,0,6}",object {Microsoft.UI.Xaml.Thickness},"{0,3,0,6}"
,[386],"""TimePickerFlyoutPresenterItemHeight""",object {string},40,object {double},40
,[387],"""ThemeShadowIsUsingDropShadows""",object {string},TRUE,object {bool},TRUE
?,[388],"""TeachingTipTopHighlightOffsetForBorder""",object {string},"{0,1,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,1,0,0}"
,[389],"""TeachingTipTopHighlightHeight""",object {string},1,object {double},1
?,[390],"""TeachingTipTitleStackPanelMarginWithHeaderCloseButton""",object {string},"{0,0,28,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,28,0}"
?,[391],"""TeachingTipTitleStackPanelMarginWithFooterCloseButton""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
?,[392],"""TeachingTipTailShortSideLength""",object {string},{8},object {Microsoft.UI.Xaml.GridLength},{8}
?,[393],"""TeachingTipTailPolygonMarginTop""",object {string},"{0,-1,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,-1,0,0}"
?,[394],"""TeachingTipTailPolygonMarginRight""",object {string},"{0,0,-1,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,-1,0}"
?,[395],"""TeachingTipTailPolygonMarginLeft""",object {string},"{-1,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{-1,0,0,0}"
?,[396],"""TeachingTipTailPolygonMarginBottom""",object {string},"{0,0,0,-1}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,-1}"
?,[397],"""TeachingTipTailMargin""",object {string},{10},object {Microsoft.UI.Xaml.GridLength},{10}
?,[398],"""TeachingTipRightButtonMargin""",object {string},"{4,12,0,0}",object {Microsoft.UI.Xaml.Thickness},"{4,12,0,0}"
,[399],"""TeachingTipMinWidth""",object {string},320,object {double},320
,[400],"""TeachingTipMinHeight""",object {string},40,object {double},40
,[401],"""TeachingTipMaxWidth""",object {string},336,object {double},336
,[402],"""TeachingTipMaxHeight""",object {string},520,object {double},520
?,[403],"""TeachingTipMainContentPresentMargin""",object {string},"{0,12,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,12,0,0}"
?,[404],"""TeachingTipMainContentAbsentMargin""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
?,[405],"""TeachingTipLeftButtonMargin""",object {string},"{0,12,4,0}",object {Microsoft.UI.Xaml.Thickness},"{0,12,4,0}"
?,[406],"""TeachingTipIconPresenterMarginWithoutIcon""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
?,[407],"""TeachingTipIconPresenterMarginWithIcon""",object {string},"{0,0,12,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,12,0}"
?,[408],"""TeachingTipContentMargin""",object {string},"{12,12,12,12}",object {Microsoft.UI.Xaml.Thickness},"{12,12,12,12}"
?,[409],"""TeachingTipContentBorderThicknessUntargeted""",object {string},"{1,1,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,1}"
?,[410],"""TeachingTipContentBorderThicknessTop""",object {string},"{1,1,1,0}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,0}"
?,[411],"""TeachingTipContentBorderThicknessRight""",object {string},"{0,1,1,1}",object {Microsoft.UI.Xaml.Thickness},"{0,1,1,1}"
?,[412],"""TeachingTipContentBorderThicknessLeft""",object {string},"{1,1,0,1}",object {Microsoft.UI.Xaml.Thickness},"{1,1,0,1}"
?,[413],"""TeachingTipContentBorderThicknessBottom""",object {string},"{1,0,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,0,1,1}"
?,[414],"""TeachingTipButtonPanelMargin""",object {string},"{0,12,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,12,0,0}"
,[415],"""TeachingTipBorderThickness""",object {string},1,object {double},1
,[416],"""TabViewShadowDepth""",object {string},16,object {double},16
?,[417],"""TabViewSelectedItemHeaderPadding""",object {string},"{9,3,5,4}",object {Microsoft.UI.Xaml.Thickness},"{9,3,5,4}"
?,[418],"""TabViewSelectedItemHeaderMargin""",object {string},"{-1,0,-1,0}",object {Microsoft.UI.Xaml.Thickness},"{-1,0,-1,0}"
?,[419],"""TabViewSelectedItemBorderThickness""",object {string},"{1,1,1,0}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,0}"
?,[420],"""TabViewRightInsetCornerConverter""",object {string},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},object {Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter}
?,[421],"""TabViewLeftInsetCornerConverter""",object {string},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},object {Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter}
?,[422],"""TabViewItemSeparatorMargin""",object {string},"{0,8,0,8}",object {Microsoft.UI.Xaml.Thickness},"{0,8,0,8}"
,[423],"""TabViewItemScrollButtonWidth""",object {string},32,object {double},32
?,[424],"""TabViewItemScrollButtonPadding""",object {string},"{7,3,7,3}",object {Microsoft.UI.Xaml.Thickness},"{7,3,7,3}"
,[425],"""TabViewItemScrollButtonHeight""",object {string},24,object {double},24
,[426],"""TabViewItemScrollButonFontSize""",object {string},8,object {double},8
?,[427],"""TabViewItemRightScrollButtonContainerPadding""",object {string},"{3,0,0,3}",object {Microsoft.UI.Xaml.Thickness},"{3,0,0,3}"
,[428],"""TabViewItemMinWidth""",object {string},100,object {double},100
,[429],"""TabViewItemMinHeight""",object {string},32,object {double},32
,[430],"""TabViewItemMaxWidth""",object {string},240,object {double},240
?,[431],"""TabViewItemLeftScrollButtonContainerPadding""",object {string},"{0,0,3,3}",object {Microsoft.UI.Xaml.Thickness},"{0,0,3,3}"
?,[432],"""TabViewItemHeaderPadding""",object {string},"{8,3,4,3}",object {Microsoft.UI.Xaml.Thickness},"{8,3,4,3}"
,[433],"""TabViewItemHeaderIconSize""",object {string},16,object {double},16
?,[434],"""TabViewItemHeaderIconMargin""",object {string},"{0,0,10,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,10,0}"
,[435],"""TabViewItemHeaderFontSize""",object {string},12,object {double},12
?,[436],"""TabViewItemHeaderCloseMargin""",object {string},"{4,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{4,0,0,0}"
,[437],"""TabViewItemHeaderCloseFontSize""",object {string},12,object {double},12
,[438],"""TabViewItemHeaderCloseButtonWidth""",object {string},32,object {double},32
,[439],"""TabViewItemHeaderCloseButtonSize""",object {string},16,object {double},16
,[440],"""TabViewItemHeaderCloseButtonHeight""",object {string},24,object {double},24
?,[441],"""TabViewItemBorderThickness""",object {string},"{1,1,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,1}"
,[442],"""TabViewItemAddButtonWidth""",object {string},32,object {double},32
,[443],"""TabViewItemAddButtonHeight""",object {string},24,object {double},24
,[444],"""TabViewItemAddButtonFontSize""",object {string},12,object {double},12
?,[445],"""TabViewItemAddButtonContainerPadding""",object {string},"{3,0,0,3}",object {Microsoft.UI.Xaml.Thickness},"{3,0,0,3}"
?,[446],"""TabViewHeaderPadding""",object {string},"{4,8,4,0}",object {Microsoft.UI.Xaml.Thickness},"{4,8,4,0}"
?,[447],"""SwipeItemStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarButton""}"
?,[448],"""SubtitleTextBlockStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""TextBlock"" FullName = ""Microsoft.UI.Xaml.Controls.TextBlock""}"
?,[449],"""SplitViewPaneRootCornerRadius""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.CornerRadius},"{0,0,0,0}"
?,[450],"""SplitButtonRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""SplitButton"" FullName = ""Microsoft.UI.Xaml.Controls.SplitButton""}"
?,[451],"""SemanticZoomRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""SemanticZoom"" FullName = ""Microsoft.UI.Xaml.Controls.SemanticZoom""}"
,[452],"""ScrollViewerSeparatorContractFinalKeyframe""",object {string},"""00:00:02.1""",object {string},"""00:00:02.1"""
,[453],"""ScrollViewScrollBarsSeparatorExpandDuration""",object {string},"""00:00:00.1""",object {string},"""00:00:00.1"""
,[454],"""ScrollViewScrollBarsSeparatorExpandDelay""",object {string},"""00:00:00.4""",object {string},"""00:00:00.4"""
,[455],"""ScrollViewScrollBarsSeparatorExpandDelayWithoutAnimation""",object {string},"""00:00:00.4""",object {string},"""00:00:00.4"""
,[456],"""ScrollViewScrollBarsSeparatorDisplayDelayWithoutAnimation""",object {string},"""00:00:00.725""",object {string},"""00:00:00.725"""
,[457],"""ScrollViewScrollBarsSeparatorContractDuration""",object {string},"""00:00:00.1""",object {string},"""00:00:00.1"""
,[458],"""ScrollViewScrollBarsSeparatorContractDelay""",object {string},"""00:00:02""",object {string},"""00:00:02"""
,[459],"""ScrollViewScrollBarsSeparatorContractDelayWithoutAnimation""",object {string},"""00:00:02""",object {string},"""00:00:02"""
,[460],"""ScrollViewScrollBarsSeparatorContractDelayDisabled""",object {string},"""00:00:00""",object {string},"""00:00:00"""
,[461],"""ScrollViewScrollBarsNoTouchDuration""",object {string},"""00:00:00.5""",object {string},"""00:00:00.5"""
?,[462],"""ScrollViewScrollBarsMargin""",object {string},"{1,1,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,1}"
,[463],"""ScrollBarContractFinalKeyframe""",object {string},"""00:00:02.1""",object {string},"""00:00:02.1"""
,[464],"""ScrollBarContractDelay""",object {string},"""00:00:02""",object {string},"""00:00:02"""
?,[465],"""RightThicknessFilterConverter""",object {string},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},object {Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter}
?,[466],"""RepeatButtonRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""RepeatButton"" FullName = ""Microsoft.UI.Xaml.Controls.Primitives.RepeatButton""}"
?,[467],"""RadioMenuFlyoutSubItemStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""MenuFlyoutSubItem"" FullName = ""Microsoft.UI.Xaml.Controls.MenuFlyoutSubItem""}"
?,[468],"""RadioButtonsTopHeaderMargin""",object {string},"{0,0,0,8}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,8}"
,[469],"""RadioButtonsRowSpacing""",object {string},8,object {double},8
,[470],"""RadioButtonsColumnSpacing""",object {string},7,object {double},7
,[471],"""RadioButtonCheckGlyphPressedOverSize""",object {string},10,object {double},10
,[472],"""RadioButtonCheckGlyphPointerOverSize""",object {string},14,object {double},14
,[473],"""ProgressRingStrokeThickness""",object {string},4,object {double},4
,[474],"""ProgressBarTrackHeight""",object {string},1,object {double},1
?,[475],"""ProgressBarTrackCornerRadius""",object {string},"{0.5,0.5,0.5,0.5}",object {Microsoft.UI.Xaml.CornerRadius},"{0.5,0.5,0.5,0.5}"
,[476],"""ProgressBarMinHeight""",object {string},3,object {double},3
?,[477],"""ProgressBarCornerRadius""",object {string},"{1.5,1.5,1.5,1.5}",object {Microsoft.UI.Xaml.CornerRadius},"{1.5,1.5,1.5,1.5}"
?,[478],"""PivotTitleContentControlStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ContentControl"" FullName = ""Microsoft.UI.Xaml.Controls.ContentControl""}"
?,[479],"""PipsPagerSelectedPipButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
?,[480],"""PipsPagerPreviousPageButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
?,[481],"""PipsPagerNormalPipButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
?,[482],"""PipsPagerNextPageButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
,[483],"""PipsPagerButtonWidth""",object {string},20,object {double},20
,[484],"""PipsPagerButtonHeight""",object {string},12,object {double},12
?,[485],"""PaneToggleButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
,[486],"""PaneToggleButtonSize""",object {string},40,object {double},40
?,[487],"""PagerControlPageNavigationButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
?,[488],"""PagerControlNumberPanelButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
?,[489],"""NumberBoxSpinButtonBorderThickness""",object {string},"{0,1,1,1}",object {Microsoft.UI.Xaml.Thickness},"{0,1,1,1}"
,[490],"""NumberBoxPopupVerticalOffset""",object {string},-27,object {double},-27
,[491],"""NumberBoxPopupShadowDepth""",object {string},16,object {double},16
?,[492],"""NumberBoxPopupIndicatorMargin""",object {string},"{0,0,8,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,8,0}"
,[493],"""NumberBoxPopupHorizonalOffset""",object {string},-21,object {double},-21
,[494],"""NumberBoxMinWidth""",object {string},120,object {double},120
?,[495],"""NumberBoxIconMargin""",object {string},"{10,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{10,0,0,0}"
,[496],"""NavigationViewTopPaneHeight""",object {string},48,object {double},48
?,[497],"""NavigationViewTitleHeaderContentControlTextStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ContentControl"" FullName = ""Microsoft.UI.Xaml.Controls.ContentControl""}"
?,[498],"""NavigationViewPaneTitlePresenterMargin""",object {string},"{8,4,0,0}",object {Microsoft.UI.Xaml.Thickness},"{8,4,0,0}"
?,[499],"""NavigationViewPaneSearchButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
,[500],"""NavigationViewPaneHeaderRowMinHeight""",object {string},40,object {double},40
?,[501],"""NavigationViewPaneContentGridMargin""",object {string},"{-1,3,-1,3}",object {Microsoft.UI.Xaml.Thickness},"{-1,3,-1,3}"
?,[502],"""NavigationViewOverflowButtonStyleWhenPaneOnTop""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
?,[503],"""NavigationViewOverflowButtonNoLabelStyleWhenPaneOnTop""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
?,[504],"""NavigationViewMinimalHeaderMargin""",object {string},"{-24,44,0,0}",object {Microsoft.UI.Xaml.Thickness},"{-24,44,0,0}"
?,[505],"""NavigationViewMinimalContentGridCornerRadius""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.CornerRadius},"{0,0,0,0}"
?,[506],"""NavigationViewMinimalContentGridBorderThickness""",object {string},"{0,1,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,1,0,0}"
?,[507],"""NavigationViewItemSeparatorMargin""",object {string},"{0,3,0,4}",object {Microsoft.UI.Xaml.Thickness},"{0,3,0,4}"
,[508],"""NavigationViewItemSeparatorHeight""",object {string},1,object {double},1
?,[509],"""NavigationViewItemMargin""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
?,[510],"""NavigationViewItemInnerHeaderMargin""",object {string},"{16,0,16,0}",object {Microsoft.UI.Xaml.Thickness},"{16,0,16,0}"
?,[511],"""NavigationViewItemHeaderTextStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""TextBlock"" FullName = ""Microsoft.UI.Xaml.Controls.TextBlock""}"
?,[512],"""NavigationViewItemChildrenMenuFlyoutPadding""",object {string},"{0,8,0,8}",object {Microsoft.UI.Xaml.Thickness},"{0,8,0,8}"
,[513],"""NavigationViewIconBoxWidth""",object {string},40,object {double},40
?,[514],"""NavigationViewContentPresenterMargin""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
?,[515],"""NavigationViewContentMargin""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
?,[516],"""NavigationViewContentGridCornerRadius""",object {string},"{8,0,0,0}",object {Microsoft.UI.Xaml.CornerRadius},"{8,0,0,0}"
?,[517],"""NavigationViewContentGridBorderThickness""",object {string},"{1,1,0,0}",object {Microsoft.UI.Xaml.Thickness},"{1,1,0,0}"
?,[518],"""NavigationViewCompactItemSeparatorMargin""",object {string},"{0,3,0,4}",object {Microsoft.UI.Xaml.Thickness},"{0,3,0,4}"
?,[519],"""NavigationViewBorderThickness""",object {string},"{1,1,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,1}"
?,[520],"""NavigationViewAutoSuggestBoxMargin""",object {string},"{16,0,16,0}",object {Microsoft.UI.Xaml.Thickness},"{16,0,16,0}"
,[521],"""NavigationViewAutoSuggestAreaHeight""",object {string},40,object {double},40
